_partition,_aspect,_key,_type,_value
Column,pcv1_initials,displayVisible,boolean,true
Column,pcv1_initials_image0,displayName,object,"""pcv1_initials_image0"""
Column,pcv1_initials_image0,displayVisible,boolean,true
Column,pcv1_initials_image0_contentType,displayName,object,"""contentType"""
Column,pcv1_initials_image0_contentType,displayVisible,boolean,true
Column,pcv1_initials_image0_uriFragment,displayName,object,"""uriFragment"""
Column,pcv1_initials_image0_uriFragment,displayVisible,boolean,true
Column,penta1_dategiven,displayName,object,"""penta1_dategiven"""
Column,penta1_dategiven,displayVisible,boolean,true
Column,penta1_dategiven_image0,displayName,object,"""penta1_dategiven_image0"""
Column,penta1_dategiven_image0,displayVisible,boolean,true
Column,penta1_dategiven_image0_contentType,displayName,object,"""contentType"""
Column,penta1_dategiven_image0_contentType,displayVisible,boolean,true
Column,penta1_dategiven_image0_uriFragment,displayName,object,"""uriFragment"""
Column,penta1_dategiven_image0_uriFragment,displayVisible,boolean,true
Column,penta1_initials,displayName,object,"""penta1_initials"""
Column,penta1_initials,displayVisible,boolean,true
Column,penta1_initials_image0,displayName,object,"""penta1_initials_image0"""
Column,penta1_initials_image0,displayVisible,boolean,true
Column,penta1_initials_image0_contentType,displayName,object,"""contentType"""
Column,penta1_initials_image0_contentType,displayVisible,boolean,true
Column,penta1_initials_image0_uriFragment,displayName,object,"""uriFragment"""
Column,penta1_initials_image0_uriFragment,displayVisible,boolean,true
Column,qr_patientcode,displayName,object,"""qr_patientcode"""
Column,qr_patientcode,displayVisible,boolean,true
Column,qr_patientcode_image0,displayName,object,"""qr_patientcode_image0"""
Column,qr_patientcode_image0,displayVisible,boolean,true
Column,qr_patientcode_image0_contentType,displayName,object,"""contentType"""
Column,qr_patientcode_image0_contentType,displayVisible,boolean,true
Column,qr_patientcode_image0_uriFragment,displayName,object,"""uriFragment"""
Column,qr_patientcode_image0_uriFragment,displayVisible,boolean,true
Column,rota1_dategiven,displayName,object,"""rota1_dategiven"""
Column,rota1_dategiven,displayVisible,boolean,true
Column,rota1_dategiven_image0,displayName,object,"""rota1_dategiven_image0"""
Column,rota1_dategiven_image0,displayVisible,boolean,true
Column,rota1_dategiven_image0_contentType,displayName,object,"""contentType"""
Column,rota1_dategiven_image0_contentType,displayVisible,boolean,true
Column,rota1_dategiven_image0_uriFragment,displayName,object,"""uriFragment"""
Column,rota1_dategiven_image0_uriFragment,displayVisible,boolean,true
Column,rota1_initials,displayName,object,"""rota1_initials"""
Column,rota1_initials,displayVisible,boolean,true
Column,rota1_initials_image0,displayName,object,"""rota1_initials_image0"""
Column,rota1_initials_image0,displayVisible,boolean,true
Column,rota1_initials_image0_contentType,displayName,object,"""contentType"""
Column,rota1_initials_image0_contentType,displayVisible,boolean,true
Column,rota1_initials_image0_uriFragment,displayName,object,"""uriFragment"""
Column,rota1_initials_image0_uriFragment,displayVisible,boolean,true
Column,scan_output_directory,displayName,object,"""scan_output_directory"""
Column,scan_output_directory,displayVisible,boolean,true
FormType,default,FormType.formType,string,SURVEY
SurveyUtil,default,SurveyUtil.formId,string,scan_childvacc_825_pg3
Table,default,colOrder,array,"[""scan_output_directory"",""qr_patientcode_image0_uriFragment"",""qr_patientcode_image0_contentType"",""qr_patientcode"",""nextvaccination_at10weeks_image0_uriFragment"",""nextvaccination_at10weeks_image0_contentType"",""nextvaccination_at10weeks"",""given_opv1_image0_uriFragment"",""given_opv1_image0_contentType"",""given_opv1"",""given_penta1_image0_uriFragment"",""given_penta1_image0_contentType"",""given_penta1"",""given_pcv1_image0_uriFragment"",""given_pcv1_image0_contentType"",""given_pcv1"",""given_rota1_image0_uriFragment"",""given_rota1_image0_contentType"",""given_rota1"",""opv1_dategiven_image0_uriFragment"",""opv1_dategiven_image0_contentType"",""opv1_dategiven"",""penta1_dategiven_image0_uriFragment"",""penta1_dategiven_image0_contentType"",""penta1_dategiven"",""pcv1_dategiven_image0_uriFragment"",""pcv1_dategiven_image0_contentType"",""pcv1_dategiven"",""rota1_dategiven_image0_uriFragment"",""rota1_dategiven_image0_contentType"",""rota1_dategiven"",""rota1_initials_image0_uriFragment"",""rota1_initials_image0_contentType"",""rota1_initials"",""pcv1_initials_image0_uriFragment"",""pcv1_initials_image0_contentType"",""pcv1_initials"",""penta1_initials_image0_uriFragment"",""penta1_initials_image0_contentType"",""penta1_initials"",""opv1_initials_image0_uriFragment"",""opv1_initials_image0_contentType"",""opv1_initials"",""addtlvacc_1_name_image0_uriFragment"",""addtlvacc_1_name_image0_contentType"",""addtlvacc_1_name"",""addtlvacc_2_name_image0_uriFragment"",""addtlvacc_2_name_image0_contentType"",""addtlvacc_2_name"",""given_addtlvacc_1_image0_uriFragment"",""given_addtlvacc_1_image0_contentType"",""given_addtlvacc_1"",""given_addtlvacc_2_image0_uriFragment"",""given_addtlvacc_2_image0_contentType"",""given_addtlvacc_2"",""addtlvacc_1_dategiven_image0_uriFragment"",""addtlvacc_1_dategiven_image0_contentType"",""addtlvacc_1_dategiven"",""addtlvacc_2_dategiven_image0_uriFragment"",""addtlvacc_2_dategiven_image0_contentType"",""addtlvacc_2_dategiven"",""addtlvacc_1_initials_image0_uriFragment"",""addtlvacc_1_initials_image0_contentType"",""addtlvacc_1_initials"",""addtlvacc_2_initials_image0_uriFragment"",""addtlvacc_2_initials_image0_contentType"",""addtlvacc_2_initials"",""nurse_notes_image0_uriFragment"",""nurse_notes_image0_contentType"",""nurse_notes""]"
Table,default,defaultViewType,string,SPREADSHEET
Table,default,displayName,object,"""scan_childvacc_825_pg3"""
Table,default,groupByCols,array,[]
TableColorRuleGroup,default,StatusColumn.ruleList,object,"[{""mBackground"":-1,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""syncStateSynced"",""mOperator"":""EQUAL"",""mValue"":""synced""},{""mBackground"":-16711936,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateNewRow"",""mOperator"":""EQUAL"",""mValue"":""new_row""},{""mBackground"":-935891,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateChanged"",""mOperator"":""EQUAL"",""mValue"":""changed""},{""mBackground"":-65536,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateInConflict"",""mOperator"":""EQUAL"",""mValue"":""in_conflict""},{""mBackground"":-12303292,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateDeleted"",""mOperator"":""EQUAL"",""mValue"":""deleted""}]"
