_partition,_aspect,_key,_type,_value
Column,STI_screen_image0_uriFragment,displayName,object,"""uriFragment"""
Column,STI_screen_image0_uriFragment,displayVisible,boolean,true
Column,TB_screen,displayChoicesList,array,"[{""choice_list_name"":""TB_screen_grid_values"",""data_value"":""Yes"",""display"":{""text"":""Yes""},""_row_num"":12},{""choice_list_name"":""TB_screen_grid_values"",""data_value"":""No"",""display"":{""text"":""No""},""_row_num"":13}]"
Column,TB_screen,displayName,object,"""TB_screen"""
Column,TB_screen,displayVisible,boolean,true
Column,TB_screen_image0,displayName,object,"""TB_screen_image0"""
Column,TB_screen_image0,displayVisible,boolean,true
Column,TB_screen_image0_contentType,displayName,object,"""contentType"""
Column,TB_screen_image0_contentType,displayVisible,boolean,true
Column,TB_screen_image0_uriFragment,displayName,object,"""uriFragment"""
Column,TB_screen_image0_uriFragment,displayVisible,boolean,true
Column,Transf_from_HU,displayChoicesList,array,"[{""choice_list_name"":""Transf_from_HU_grid_values"",""data_value"":""Yes"",""display"":{""text"":""Yes""},""_row_num"":10},{""choice_list_name"":""Transf_from_HU_grid_values"",""data_value"":""No"",""display"":{""text"":""No""},""_row_num"":11}]"
Column,Transf_from_HU,displayName,object,"""Transf_from_HU"""
Column,Transf_from_HU,displayVisible,boolean,true
Column,Transf_from_HU_image0,displayName,object,"""Transf_from_HU_image0"""
Column,Transf_from_HU_image0,displayVisible,boolean,true
Column,Transf_from_HU_image0_contentType,displayName,object,"""contentType"""
Column,Transf_from_HU_image0_contentType,displayVisible,boolean,true
Column,Transf_from_HU_image0_uriFragment,displayName,object,"""uriFragment"""
Column,Transf_from_HU_image0_uriFragment,displayVisible,boolean,true
Column,scan_output_directory,displayName,object,"""scan_output_directory"""
Column,scan_output_directory,displayVisible,boolean,true
FormType,default,FormType.formType,string,SURVEY
SurveyUtil,default,SurveyUtil.formId,string,scan_HIV_Patient_Record
Table,default,colOrder,array,"[""scan_output_directory"",""Date_of_registration_image0_uriFragment"",""Date_of_registration_image0_contentType"",""Date_of_registration"",""Patient_ID_image0_uriFragment"",""Patient_ID_image0_contentType"",""Patient_ID"",""Patient_name_image0_uriFragment"",""Patient_name_image0_contentType"",""Patient_name"",""Patient_sex_image0_uriFragment"",""Patient_sex_image0_contentType"",""Patient_sex"",""Patient_DOB_image0_uriFragment"",""Patient_DOB_image0_contentType"",""Patient_DOB"",""GSM_number_image0_uriFragment"",""GSM_number_image0_contentType"",""GSM_number"",""Home_village_image0_uriFragment"",""Home_village_image0_contentType"",""Home_village"",""Referred_from_image0_uriFragment"",""Referred_from_image0_contentType"",""Referred_from"",""Referred_from_other_image0_uriFragment"",""Referred_from_other_image0_contentType"",""Referred_from_other"",""Name_ANC_or_TB_clinic_image0_uriFragment"",""Name_ANC_or_TB_clinic_image0_contentType"",""Name_ANC_or_TB_clinic"",""Transf_from_HU_image0_uriFragment"",""Transf_from_HU_image0_contentType"",""Transf_from_HU"",""Name_HU_transf_from_image0_uriFragment"",""Name_HU_transf_from_image0_contentType"",""Name_HU_transf_from"",""TB_screen_image0_uriFragment"",""TB_screen_image0_contentType"",""TB_screen"",""STI_screen_image0_uriFragment"",""STI_screen_image0_contentType"",""STI_screen"",""Care_adherence_edu_image0_uriFragment"",""Care_adherence_edu_image0_contentType"",""Care_adherence_edu"",""Clinical_serv_ref_for_image0_uriFragment"",""Clinical_serv_ref_for_image0_contentType"",""Clinical_serv_ref_for"",""Other_clinical_serv_image0_uriFragment"",""Other_clinical_serv_image0_contentType"",""Other_clinical_serv"",""Comm_serv_referred_for_image0_uriFragment"",""Comm_serv_referred_for_image0_contentType"",""Comm_serv_referred_for"",""Other_comm_serv_image0_uriFragment"",""Other_comm_serv_image0_contentType"",""Other_comm_serv""]"
Table,default,defaultViewType,string,SPREADSHEET
Table,default,detailViewFileName,string,config/tables/scan_HIV_Patient_Record/html/scan_HIV_Patient_Record_detail.html
Table,default,displayName,object,"""scan_HIV_Patient_Record"""
Table,default,groupByCols,array,[]
Table,default,listViewFileName,string,config/tables/scan_HIV_Patient_Record/html/scan_HIV_Patient_Record_list.html
TableColorRuleGroup,default,StatusColumn.ruleList,object,"[{""mBackground"":-1,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""syncStateSynced"",""mOperator"":""EQUAL"",""mValue"":""synced""},{""mBackground"":-16711936,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateNewRow"",""mOperator"":""EQUAL"",""mValue"":""new_row""},{""mBackground"":-935891,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateChanged"",""mOperator"":""EQUAL"",""mValue"":""changed""},{""mBackground"":-65536,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateInConflict"",""mOperator"":""EQUAL"",""mValue"":""in_conflict""},{""mBackground"":-12303292,""mElementKey"":""_sync_state"",""mForeground"":-16777216,""mId"":""defaultRule_syncStateDeleted"",""mOperator"":""EQUAL"",""mValue"":""deleted""}]"
