_partition,_aspect,_key,_type,_value
Column,spare_str_4,displayVisible,boolean,TRUE
Column,spare_str_4,joins,object,""
Column,spare_str_5,displayChoicesList,object,[]
Column,spare_str_5,displayFormat,string,""
Column,spare_str_5,displayName,string,"""spare_str_5"""
Column,spare_str_5,displayVisible,boolean,TRUE
Column,spare_str_5,joins,object,""
Column,spare_str_6,displayChoicesList,object,[]
Column,spare_str_6,displayFormat,string,""
Column,spare_str_6,displayName,string,"""spare_str_6"""
Column,spare_str_6,displayVisible,boolean,TRUE
Column,spare_str_6,joins,object,""
Column,state,displayChoicesList,object,[]
Column,state,displayFormat,string,""
Column,state,displayName,string,"""state"""
Column,state,displayVisible,boolean,TRUE
Column,state,joins,object,""
Column,telephone,displayChoicesList,object,[]
Column,telephone,displayFormat,string,""
Column,telephone,displayName,string,"""telephone"""
Column,telephone,displayVisible,boolean,TRUE
Column,telephone,joins,object,""
FormType,default,FormType.formType,string,SURVEY
SurveyUtil,default,SurveyUtil.formId,string,beneficiaries
Table,default,colOrder,array,"[""first_name"",""last_name"",""first_last_name"",""address"",""city"",""country"",""state"",""postcode"",""telephone"",""beneficiary_code"",""envelope_code"",""date_screened"",""date_distributed"",""received_card"",""confirm_distribution"",""spare_str_1"",""spare_str_2"",""spare_str_3"",""spare_str_4"",""spare_str_5"",""spare_str_6"",""pic_of_card_uriFragment"",""pic_of_card_contentType""]"
Table,default,defaultViewType,string,SPREADSHEET
Table,default,displayName,object,"""Beneficiaries"""
Table,default,groupByCols,object,[]
Table,default,indexCol,string,""
Table,default,sortCol,string,""
Table,default,sortOrder,string,""
