_partition,_aspect,_key,_type,_value
Column,name,joins,string,""
Column,name_image0,displayChoicesList,object,[]
Column,name_image0,displayFormat,string,""
Column,name_image0,displayName,string,"""name_image0"""
Column,name_image0,displayVisible,boolean,TRUE
Column,name_image0,joins,string,[]
Column,name_image0_contentType,displayChoicesList,string,[]
Column,name_image0_contentType,displayFormat,string,""
Column,name_image0_contentType,displayName,string,"""name_image0_contentType"""
Column,name_image0_contentType,displayVisible,boolean,FALSE
Column,name_image0_contentType,joins,string,[]
Column,name_image0_uriFragment,displayChoicesList,string,[]
Column,name_image0_uriFragment,displayFormat,string,""
Column,name_image0_uriFragment,displayName,string,"""name_image0_uriFragment"""
Column,name_image0_uriFragment,displayVisible,boolean,FALSE
Column,name_image0_uriFragment,joins,string,[]
Column,qrcode,displayChoicesList,object,[]
Column,qrcode,displayFormat,string,""
Column,qrcode,displayName,string,"""qrcode"""
Column,qrcode,displayVisible,boolean,TRUE
Column,qrcode,joins,string,""
Column,qrcode_image0,displayChoicesList,object,[]
Column,qrcode_image0,displayFormat,string,""
Column,qrcode_image0,displayName,string,"""qrcode_image0"""
Column,qrcode_image0,displayVisible,boolean,TRUE
Column,qrcode_image0,joins,string,[]
Column,qrcode_image0_contentType,displayChoicesList,string,[]
Column,qrcode_image0_contentType,displayFormat,string,""
Column,qrcode_image0_contentType,displayName,string,"""qrcode_image0_contentType"""
Column,qrcode_image0_contentType,displayVisible,boolean,FALSE
Column,qrcode_image0_contentType,joins,string,[]
Column,qrcode_image0_uriFragment,displayChoicesList,string,[]
Column,qrcode_image0_uriFragment,displayFormat,string,""
Column,qrcode_image0_uriFragment,displayName,string,"""qrcode_image0_uriFragment"""
Column,qrcode_image0_uriFragment,displayVisible,boolean,FALSE
Column,qrcode_image0_uriFragment,joins,string,[]
Column,roomNum,displayChoicesList,object,[]
Column,roomNum,displayFormat,string,""
Column,roomNum,displayName,string,"""roomNum"""
Column,roomNum,displayVisible,boolean,TRUE
Column,roomNum,joins,string,""
Column,roomNum_image0,displayChoicesList,object,[]
Column,roomNum_image0,displayFormat,string,""
Column,roomNum_image0,displayName,string,"""roomNum_image0"""
Column,roomNum_image0,displayVisible,boolean,TRUE
Column,roomNum_image0,joins,string,[]
Column,roomNum_image0_contentType,displayChoicesList,string,[]
Column,roomNum_image0_contentType,displayFormat,string,""
Column,roomNum_image0_contentType,displayName,string,"""roomNum_image0_contentType"""
Column,roomNum_image0_contentType,displayVisible,boolean,FALSE
Column,roomNum_image0_contentType,joins,string,[]
Column,roomNum_image0_uriFragment,displayChoicesList,string,[]
Column,roomNum_image0_uriFragment,displayFormat,string,""
Column,roomNum_image0_uriFragment,displayName,string,"""roomNum_image0_uriFragment"""
Column,roomNum_image0_uriFragment,displayVisible,boolean,FALSE
Column,roomNum_image0_uriFragment,joins,string,[]
Column,sat_chores,displayChoicesList,object,[]
Column,sat_chores,displayFormat,string,""
Column,sat_chores,displayName,string,"""sat_chores"""
Column,sat_chores,displayVisible,boolean,TRUE
Column,sat_chores,joins,string,""
Column,sat_chores_image0,displayChoicesList,object,[]
Column,sat_chores_image0,displayFormat,string,""
Column,sat_chores_image0,displayName,string,"""sat_chores_image0"""
Column,sat_chores_image0,displayVisible,boolean,TRUE
Column,sat_chores_image0,joins,string,[]
Column,sat_chores_image0_contentType,displayChoicesList,string,[]
Column,sat_chores_image0_contentType,displayFormat,string,""
Column,sat_chores_image0_contentType,displayName,string,"""sat_chores_image0_contentType"""
Column,sat_chores_image0_contentType,displayVisible,boolean,FALSE
Column,sat_chores_image0_contentType,joins,string,[]
Column,sat_chores_image0_uriFragment,displayChoicesList,string,[]
Column,sat_chores_image0_uriFragment,displayFormat,string,""
Column,sat_chores_image0_uriFragment,displayName,string,"""sat_chores_image0_uriFragment"""
Column,sat_chores_image0_uriFragment,displayVisible,boolean,FALSE
Column,sat_chores_image0_uriFragment,joins,string,[]
Column,scan_output_directory,displayChoicesList,object,[]
Column,scan_output_directory,displayFormat,string,""
Column,scan_output_directory,displayName,string,"""scan_output_directory"""
Column,scan_output_directory,displayVisible,boolean,TRUE
Column,scan_output_directory,joins,string,""
Column,stay,displayChoicesList,object,[]
Column,stay,displayFormat,string,""
Column,stay,displayName,string,"""stay"""
Column,stay,displayVisible,boolean,TRUE
Column,stay,joins,string,""
Column,stay_image0,displayChoicesList,object,[]
Column,stay_image0,displayFormat,string,""
Column,stay_image0,displayName,string,"""stay_image0"""
Column,stay_image0,displayVisible,boolean,TRUE
Column,stay_image0,joins,string,[]
Column,stay_image0_contentType,displayChoicesList,string,[]
Column,stay_image0_contentType,displayFormat,string,""
Column,stay_image0_contentType,displayName,string,"""stay_image0_contentType"""
Column,stay_image0_contentType,displayVisible,boolean,FALSE
Column,stay_image0_contentType,joins,string,[]
Column,stay_image0_uriFragment,displayChoicesList,string,[]
Column,stay_image0_uriFragment,displayFormat,string,""
Column,stay_image0_uriFragment,displayName,string,"""stay_image0_uriFragment"""
Column,stay_image0_uriFragment,displayVisible,boolean,FALSE
Column,stay_image0_uriFragment,joins,string,[]
Column,sun_chores,displayChoicesList,object,[]
Column,sun_chores,displayFormat,string,""
Column,sun_chores,displayName,string,"""sun_chores"""
Column,sun_chores,displayVisible,boolean,TRUE
Column,sun_chores,joins,string,""
Column,sun_chores_image0,displayChoicesList,object,[]
Column,sun_chores_image0,displayFormat,string,""
Column,sun_chores_image0,displayName,string,"""sun_chores_image0"""
Column,sun_chores_image0,displayVisible,boolean,TRUE
Column,sun_chores_image0,joins,string,[]
Column,sun_chores_image0_contentType,displayChoicesList,string,[]
Column,sun_chores_image0_contentType,displayFormat,string,""
Column,sun_chores_image0_contentType,displayName,string,"""sun_chores_image0_contentType"""
Column,sun_chores_image0_contentType,displayVisible,boolean,FALSE
Column,sun_chores_image0_contentType,joins,string,[]
Column,sun_chores_image0_uriFragment,displayChoicesList,string,[]
Column,sun_chores_image0_uriFragment,displayFormat,string,""
Column,sun_chores_image0_uriFragment,displayName,string,"""sun_chores_image0_uriFragment"""
Column,sun_chores_image0_uriFragment,displayVisible,boolean,FALSE
Column,sun_chores_image0_uriFragment,joins,string,[]
Column,thurs_chores,displayChoicesList,object,[]
Column,thurs_chores,displayFormat,string,""
Column,thurs_chores,displayName,string,"""thurs_chores"""
Column,thurs_chores,displayVisible,boolean,TRUE
Column,thurs_chores,joins,string,""
Column,thurs_chores_image0,displayChoicesList,object,[]
Column,thurs_chores_image0,displayFormat,string,""
Column,thurs_chores_image0,displayName,string,"""thurs_chores_image0"""
Column,thurs_chores_image0,displayVisible,boolean,TRUE
Column,thurs_chores_image0,joins,string,[]
Column,thurs_chores_image0_contentType,displayChoicesList,string,[]
Column,thurs_chores_image0_contentType,displayFormat,string,""
Column,thurs_chores_image0_contentType,displayName,string,"""thurs_chores_image0_contentType"""
Column,thurs_chores_image0_contentType,displayVisible,boolean,FALSE
Column,thurs_chores_image0_contentType,joins,string,[]
Column,thurs_chores_image0_uriFragment,displayChoicesList,string,[]
Column,thurs_chores_image0_uriFragment,displayFormat,string,""
Column,thurs_chores_image0_uriFragment,displayName,string,"""thurs_chores_image0_uriFragment"""
Column,thurs_chores_image0_uriFragment,displayVisible,boolean,FALSE
Column,thurs_chores_image0_uriFragment,joins,string,[]
Column,tues_chores,displayChoicesList,object,[]
Column,tues_chores,displayFormat,string,""
Column,tues_chores,displayName,string,"""tues_chores"""
Column,tues_chores,displayVisible,boolean,TRUE
Column,tues_chores,joins,string,""
Column,tues_chores_image0,displayChoicesList,object,[]
Column,tues_chores_image0,displayFormat,string,""
Column,tues_chores_image0,displayName,string,"""tues_chores_image0"""
Column,tues_chores_image0,displayVisible,boolean,TRUE
Column,tues_chores_image0,joins,string,[]
Column,tues_chores_image0_contentType,displayChoicesList,string,[]
Column,tues_chores_image0_contentType,displayFormat,string,""
Column,tues_chores_image0_contentType,displayName,string,"""tues_chores_image0_contentType"""
Column,tues_chores_image0_contentType,displayVisible,boolean,FALSE
Column,tues_chores_image0_contentType,joins,string,[]
Column,tues_chores_image0_uriFragment,displayChoicesList,string,[]
Column,tues_chores_image0_uriFragment,displayFormat,string,""
Column,tues_chores_image0_uriFragment,displayName,string,"""tues_chores_image0_uriFragment"""
Column,tues_chores_image0_uriFragment,displayVisible,boolean,FALSE
Column,tues_chores_image0_uriFragment,joins,string,[]
Column,wed_chores,displayChoicesList,object,[]
Column,wed_chores,displayFormat,string,""
Column,wed_chores,displayName,string,"""wed_chores"""
Column,wed_chores,displayVisible,boolean,TRUE
Column,wed_chores,joins,string,""
Column,wed_chores_image0,displayChoicesList,object,[]
Column,wed_chores_image0,displayFormat,string,""
Column,wed_chores_image0,displayName,string,"""wed_chores_image0"""
Column,wed_chores_image0,displayVisible,boolean,TRUE
Column,wed_chores_image0,joins,string,[]
Column,wed_chores_image0_contentType,displayChoicesList,string,[]
Column,wed_chores_image0_contentType,displayFormat,string,""
Column,wed_chores_image0_contentType,displayName,string,"""wed_chores_image0_contentType"""
Column,wed_chores_image0_contentType,displayVisible,boolean,FALSE
Column,wed_chores_image0_contentType,joins,string,[]
Column,wed_chores_image0_uriFragment,displayChoicesList,string,[]
Column,wed_chores_image0_uriFragment,displayFormat,string,""
Column,wed_chores_image0_uriFragment,displayName,string,"""wed_chores_image0_uriFragment"""
Column,wed_chores_image0_uriFragment,displayVisible,boolean,FALSE
Column,wed_chores_image0_uriFragment,joins,string,[]
FormType,default,FormType.formType,string,SURVEY
SurveyUtil,default,SurveyUtil.formId,string,scan_example
Table,default,colOrder,object,"[""address"",""address_image0_contentType"",""address_image0_uriFragment"",""comments"",""comments_image0_contentType"",""comments_image0_uriFragment"",""fri_chores"",""fri_chores_image0_contentType"",""fri_chores_image0_uriFragment"",""mon_chores"",""mon_chores_image0_contentType"",""mon_chores_image0_uriFragment"",""name"",""name_image0_contentType"",""name_image0_uriFragment"",""qrcode"",""qrcode_image0_contentType"",""qrcode_image0_uriFragment"",""roomNum"",""roomNum_image0_contentType"",""roomNum_image0_uriFragment"",""sat_chores"",""sat_chores_image0_contentType"",""sat_chores_image0_uriFragment"",""scan_output_directory"",""stay"",""stay_image0_contentType"",""stay_image0_uriFragment"",""sun_chores"",""sun_chores_image0_contentType"",""sun_chores_image0_uriFragment"",""thurs_chores"",""thurs_chores_image0_contentType"",""thurs_chores_image0_uriFragment"",""tues_chores"",""tues_chores_image0_contentType"",""tues_chores_image0_uriFragment"",""wed_chores"",""wed_chores_image0_contentType"",""wed_chores_image0_uriFragment""]"
Table,default,defaultViewType,string,LIST
Table,default,detailViewFileName,string,tables/scan_example/html/scan_example_detail.html
Table,default,displayName,object,"""scan_example"""
Table,default,groupByCols,object,[]
Table,default,indexCol,string,""
Table,default,listViewFileName,string,tables/scan_example/html/scan_example_list.html
Table,default,sortCol,string,""
Table,default,sortOrder,string,""
TableColorRuleGroup,default,StatusColumn.ruleList,object,"[{""mValue"":""synced"",""mElementKey"":""_sync_state"",""mOperator"":""EQUAL"",""mId"":""syncStateSynced"",""mForeground"":-16777216,""mBackground"":-1},{""mValue"":""synced_pending_files"",""mElementKey"":""_sync_state"",""mOperator"":""EQUAL"",""mId"":""syncStateSyncedPendingFiles"",""mForeground"":-16777216,""mBackground"":-1},{""mValue"":""new_row"",""mElementKey"":""_sync_state"",""mOperator"":""EQUAL"",""mId"":""defaultRule_syncStateNewRow"",""mForeground"":-16777216,""mBackground"":-16711936},{""mValue"":""changed"",""mElementKey"":""_sync_state"",""mOperator"":""EQUAL"",""mId"":""defaultRule_syncStateChanged"",""mForeground"":-16777216,""mBackground"":-935891},{""mValue"":""in_conflict"",""mElementKey"":""_sync_state"",""mOperator"":""EQUAL"",""mId"":""defaultRule_syncStateInConflict"",""mForeground"":-16777216,""mBackground"":-65536},{""mValue"":""deleted"",""mElementKey"":""_sync_state"",""mOperator"":""EQUAL"",""mId"":""defaultRule_syncStateDeleted"",""mForeground"":-16777216,""mBackground"":-12303292}]"
